T027|FRACTURAS QUE AFECTAN EL TORAX CON LA REGION LUMBOSACRA Y LA PELVIS CON MIEMBRO(S)
T028|FRACTURAS QUE AFECTAN OTRAS COMBINACIONES DE REGIONES DEL CUERPO
T029|FRACTURAS MULTIPLES, NO ESPECIFICADOS
T030|LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN LA CABEZA CON EL CUELLO
T031|LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN EL TORAX CON LA REGION LUMBOSACRA Y LA PELVIS
T032|LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN MULTIPLES REGIONES DEL(DE LOS) MIEMBRO(S) SUPERIOR(ES)
T033|LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN MULTIPLES REGIONES DEL(DE LOS) MIEMBRO(S) INFERIOR(ES)
T034|LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN MULTIPLES REGIONES DEL(DE LOS) MIEMBRO(S) SUPERIOR(ES) CON MIEMBRO(S) INFERIOR(ES)
T038|LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN OTRAS COMBINACIONES DE REGIONES DEL CUERPO
T039|LUXACIONES, TORCEDURAS Y ESGUINCES MULTIPLES, NO ESPECIFICADOS
T040|TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN LA CABEZA CON EL CUELLO
T041|TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN EL TORAX CON EL ABDOMEN, LA REGION LUMBOSACRA Y LA PELVIS
T042|TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN MULTIPLES REGIONES DEL(DE LOS) MIEMBRO(S) SUPERIOR(ES)
T043|TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN MULTIPLES REGIONES DEL(DE LOS) MIEMBRO(S) INFERIOR(ES)
T044|TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN MULTIPLES REGIONES DEL(DE LOS) MIEMBRO(S) SUPERIOR(ES) CON MIEMBRO(S) INFERIOR(ES)
T047|TRAUMATISMOS POR APLASTAMIENTO DEL TORAX CON EL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS CON MIEMBRO(S)
T048|TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN OTRAS COMBINACIONES DE REGIONES DEL CUERPO
T049|TRAUMATISMOS POR APLASTAMIENTO MULTIPLES, NO ESPECIFICADOS
T050|AMPUTACION TRAUMATICA DE AMBAS MANOS
T051|AMPUTACION TRAUMATICA DE UNA MANO Y EL OTRO BRAZO [CUALQUIER NIVEL, EXCEPTO MANO]
T052|AMPUTACION TRAUMATICA DE AMBOS BRAZOS [CUALQUIER NIVEL]
T053|AMPUTACION TRAUMATICA DE AMBOS PIES
T054|AMPUTACION TRAUMATICA DE UN PIE Y LA OTRA PIERNA [CUALQUIER NIVEL, EXCEPTO PIE]
T055|AMPUTACION TRAUMATICA DE AMBAS PIERNAS [CUALQUIER NIVEL]
T056|AMPUTACION TRAUMATICA DE MIEMBROS SUPERIOR(ES) E INFERIOR(ES), CUALQUIER COMBINACION [CUALQUIER NIVEL]
T058|AMPUTACION TRAUMATICA QUE AFECTA OTRAS COMBINACIONES DE REGIONES DEL CUERPO
T059|AMPUTACION TRAUMATICA MULTIPLES, NO ESPECIFICADAS
T060|TRAUMATISMOS DEL ENCEFALO Y DE LOS NERVIOS CRANEALES CON TRAUMATISMO DE NERVIOS Y MEDULA ESPINAL A NIVEL DEL CUELLO
T061|TRAUMATISMOS DE NERVIOS Y MEDULA ESPINAL QUE AFECTAN OTRAS MULTIPLES REGIONES DEL CUERPO
T062|TRAUMATISMOS DE NERVIOS QUE AFECTAN MULTIPLES REGIONES DEL CUERPO
T063|TRAUMATISMOS DE VASOS SANGUINEOS QUE AFECTAN MULTIPLES REGIONES DEL CUERPO
T064|TRAUMATISMOS DE TENDONES Y MUSCULOS QUE AFECTAN MULTIPLES REGIONES DEL CUERPO
T065|TRAUMATISMOS DE ORGANOS INTRATORACICOS CON ORGANOS INTRAABDOMINALES Y PELVICOS
T068|OTROS TRAUMATISMOS ESPECIFICADOS QUE AFECTAN MULTIPLES REGIONES DEL CUERPO
T07|TRAUMATISMOS MULTIPLES, NO ESPECIFICADOS
T08|FRACTURA DE LA COLUMNA VERTEBRAL, NIVEL NO ESPECIFICADO
T090|TRAUMATISMOS SUPERFICIAL DEL TRONCO, NIVEL NO ESPECIFICADO
T091|HERIDA DEL TRONCO, NIVEL NO ESPECIFICADO
T092|LUXACION, ESGUINCE O TORCEDURA DE ARTICULACION Y LIGAMENTOS DEL TRONCO, NO ESPECIFICADO
T093|TRAUMATISMO DE LA MEDULA ESPINAL, NIVEL NO ESPECIFICADO
T094|TRAUMATISMO DE NERVIOS, RAIZ DE NERVIO ESPINAL Y PLEXOS DEL TRONCO NO ESPECIFICADOS
T095|TRAUMATISMO DE TENDONES Y MUSCULOS DEL TRONCO NO ESPECIFICADOS
T096|AMPUTACION TRAUMATICA DEL TRONCO, NIVEL NO ESPECIFICADO
T098|OTROS TRAUMATISMOS ESPECIFICADOS DEL TRONCO, NIVEL NO ESPECIFICADO
T099|TRAUMATISMO NO ESPECIFICADO DEL TRONCO, NIVEL NO ESPECIFICADO
T10|FRACTURA DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO
T110|TRAUMATISMOS SUPERFICIAL DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO
T111|HERIDA DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO
T112|LUXACION, ESGUINCE O TORCEDURA DE ARTICULACION O LIGAMENTO NO ESPECIFICADO DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO
T113|TRAUMATISMO DE NERVIO NO ESPECIFICADO DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO
T114|TRAUMATISMO DE VASOS SANGUINEOS NO ESPECIFICADOS DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO
T115|TRAUMATISMO DE TENDON Y MUSCULO NO ESPECIFICADOS DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO
T116|AMPUTACION TRAUMATICA DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO
T118|OTROS TRAUMATISMOS ESPECIFICADOS DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO
T119|TRAUMATISMO NO ESPECIFICADO DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO
T12|FRACTURA DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO
T130|TRAUMATISMO SUPERFICIAL DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO
T131|HERIDA DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO
T132|LUXACION, ESGUINCE O TORCEDURA DE ARTICULACION Y LIGAMENTOS NO ESPECIFICADOS DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO
T133|TRAUMATISMO DE NERVIOS NO ESPECIFICADOS DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO
T134|TRAUMATISMO DE VASOS SANGUINEOS NO ESPECIFICADOS DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO
T135|TRAUMATISMO DE TENDONES Y MUSCULOS NO ESPECIFICADOS DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO
T136|AMPUTACION TRAUMATICA DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO
T138|OTROS TRAUMATISMOS ESPECIFICADOS DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO
T139|TRAUMATISMO NO ESPECIFICADO DE MIEMBRO INFERIOR, NIVEL NO ESPECIFICADO
T140|TRAUMATISMOS SUPERFICIAL DE REGION NO ESPECIFICADA DEL CUERPO
T141|HERIDA DE REGION NO ESPECIFICADA DEL CUERPO
T142|FRACTURA DE REGION NO ESPECIFICADA DEL CUERPO
T143|LUXACION, ESGUINCE O TORCEDURA DE REGION NO ESPECIFICADA DEL CUERPO
T144|TRAUMATISMO DE NERVIO(S) DE REGION NO ESPECIFICADA DEL CUERPO
T145|TRAUMATISMO DE VASO(S) SANGUINEO(S) DE REGION NO ESPECIFICADA DEL CUERPO
T146|TRAUMATISMO DE TENDONES Y MUSCULOS DE REGION NO ESPECIFICADA DEL CUERPO
T147|TRAUMATISMO POR APLASTAMIENTO Y AMPUTACION TRAUMATICA DE REGIONES NO ESPECIFICADAS DEL CUERPO
T148|OTROS TRAUMATISMOS DE REGION NO ESPECIFICADA DEL CUERPO
T149|TRAUMATISMO, NO ESPECIFICADO
T150|CUERPO EXTRAÑO EN LA CORNEA
T151|CUERPO EXTRAÑO EN EL SACO CONJUNTIVAL
T158|CUERPO EXTRAÑO EN OTRAS Y EN MULTIPLES PARTES DE LA PARTE EXTERNA DEL OJO
T159|CUERPO EXTRAÑO EN PARTE EXTERNA DEL OJO, SITIO NO ESPECIFICADO
T16|CUERPO EXTRAÑO EN EL OIDO
T170|CUERPO EXTRAÑO EN SENO PARANASAL
T171|CUERPO EXTRAÑO EN EL ORIFICIO NASAL
T172|CUERPO EXTRAÑO EN LA FARINGE
T173|CUERPO EXTRAÑO EN LA LARINGE
T174|CUERPO EXTRAÑO EN LA TRAQUEA
T175|CUERPO EXTRAÑO EN BRONQUIOS
T178|CUERPO EXTRAÑO EN OTRAS Y EN MULTIPLES PARTES DE LAS VIAS RESPIRATORIAS
T179|CUERPO EXTRAÑO EN LAS VIAS RESPIRATORIAS, PARTE NO ESPECIFICADA
T180|CUERPO EXTRAÑO EN LA BOCA
T181|CUERPO EXTRAÑO EN EL ESOFAGO
T182|CUERPO EXTRAÑO EN EL ESTOMAGO
T183|CUERPO EXTRAÑO EN EL INTESTINO DELGADO
T184|CUERPO EXTRAÑO EN EL COLON
T185|CUERPO EXTRAÑO EN EL ANO Y EN EL RECTO
T188|CUERPO EXTRAÑO EN OTRAS Y EN MULTIPLES PARTES DEL TUBO DIGESTIVO
T189|CUERPO EXTRAÑO EN EL TUBO DIGESTIVO, PARTE NO ESPECIFICADA
T190|CUERPO EXTRAÑO EN LA URETRA
T191|CUERPO EXTRAÑO EN LA VEJIGA
T192|CUERPO EXTRAÑO EN LA VULVA Y EN LA VAGINA
T193|CUERPO EXTRAÑO EN EL UTERO [CUALQUIER PARTE]
T198|CUERPO EXTRAÑO EN OTRAS Y EN MULTIPLES PARTES DE LAS VIAS GENITOURINARIAS
T199|CUERPO EXTRAÑO EN LAS VIAS GENITOURINARIAS, PARTE NO ESPECIFICADA
T200|QUEMADURA DE LA CABEZA Y DEL CUELLO, GRADO NO ESPECIFICADO
T201|QUEMADURA DE LA CABEZA Y DEL CUELLO, DE PRIMER GRADO
T202|QUEMADURA DE LA CABEZA Y DEL CUELLO, DE SEGUNDO GRADO
T203|QUEMADURA DE LA CABEZA Y DEL CUELLO, DE TERCER GRADO
T204|CORROSION DE LA CABEZA Y DEL CUELLO, GRADO NO ESPECIFICADO
T205|CORROSION DE LA CABEZA Y DEL CUELLO, DE PRIMER GRADO
T206|CORROSION DE LA CABEZA Y DEL CUELLO, DE SEGUNDO GRADO
T207|CORROSION DE LA CABEZA Y DEL CUELLO, DE TERCER GRADO
T210|QUEMADURA DEL TRONCO, GRADO NO ESPECIFICADO
T211|QUEMADURA DEL TRONCO, DE PRIMER GRADO
T212|QUEMADURA DEL TRONCO, DE SEGUNDO GRADO
T213|QUEMADURA DEL TRONCO, DE TERCER GRADO
T214|CORROSION DEL TRONCO, GRADO NO ESPECIFICADO
T215|CORROSION DEL TRONCO, DE PRIMER GRADO
T216|CORROSION DEL TRONCO, DE SEGUNDO GRADO
T217|CORROSION DEL TRONCO, DE TERCER GRADO
T220|QUEMADURA DEL HOMBRO Y MIEMBRO SUPERIOR, GRADO NO ESPECIFICADO, EXCEPTO DE LA MUÑECA Y DE LA MANO
T221|QUEMADURA DEL HOMBRO Y MIEMBRO SUPERIOR, DE PRIMER GRADO, EXCEPTO DE LA MUÑECA Y DE LA MANO
T222|QUEMADURA DEL HOMBRO Y MIEMBRO SUPERIOR, DE SEGUNDO GRADO, EXCEPTO DE LA MUÑECA Y DE LA MANO
T223|QUEMADURA DEL HOMBRO Y MIEMBRO SUPERIOR, DE TERCER GRADO, EXCEPTO DE LA MUÑECA Y DE LA MANO
T224|CORROSION DEL HOMBRO Y MIEMBRO SUPERIOR, GRADO NO ESPECIFICADO, EXCEPTO DE LA MUÑECA Y DE LA MANO
T225|CORROSION DEL HOMBRO Y MIEMBRO SUPERIOR, DE PRIMER GRADO, EXCEPTO DE LA MUÑECA Y DE LA MANO
T226|CORROSION DEL HOMBRO Y MIEMBRO SUPERIOR, DE SEGUNDO GRADO, EXCEPTO DE LA MUÑECA Y DE LA MANO
T227|CORROSION DEL HOMBRO Y MIEMBRO SUPERIOR, DE TERCER GRADO, EXCEPTO DE LA MUÑECA Y DE LA MANO
T230|QUEMADURA DE LA MUÑECA Y DE LA MANO, GRADO NO ESPECIFICADO
T231|QUEMADURA DE LA MUÑECA Y DE LA MANO, DE PRIMER GRADO
T232|QUEMADURA DE LA MUÑECA Y DE LA MANO, DE SEGUNDO GRADO
T233|QUEMADURA DE LA MUÑECA Y DE LA MANO, DE TERCER GRADO
T234|CORROSION DE LA MUÑECA Y DE LA MANO, GRADO NO ESPECIFICADO
T235|CORROSION DE LA MUÑECA Y DE LA MANO, DE PRIMER GRADO
T236|CORROSION DE LA MUÑECA Y DE LA MANO, DE SEGUNDO GRADO
T237|CORROSION DE LA MUÑECA Y DE LA MANO, DE TERCER GRADO
T240|QUEMADURA DE LA CADERA Y DEL MIEMBRO INFERIOR, GRADO NO ESPECIFICADO, EXCEPTO TOBILLO Y PIE
T241|QUEMADURA DE LA CADERA Y DEL MIEMBRO INFERIOR, DE PRIMER GRADO, EXCEPTO TOBILLO Y PIE
T242|QUEMADURA DE LA CADERA Y DEL MIEMBRO INFERIOR, DE SEGUNDO GRADO, EXCEPTO TOBILLO Y PIE
T243|QUEMADURA DE LA CADERA Y DEL MIEMBRO INFERIOR, DE TERCER GRADO, EXCEPTO TOBILLO Y PIE
T244|CORROSION DE LA CADERA Y DEL MIEMBRO INFERIOR, GRADO NO ESPECIFICADO, EXCEPTO TOBILLO Y PIE
T245|CORROSION DE LA CADERA Y DEL MIEMBRO INFERIOR, DE PRIMER GRADO, EXCEPTO TOBILLO Y PIE
T246|CORROSION DE LA CADERA Y DEL MIEMBRO INFERIOR, DE SEGUNDO GRADO, EXCEPTO TOBILLO Y PIE
T247|CORROSION DE LA CADERA Y DEL MIEMBRO INFERIOR, DE TERCER GRADO, EXCEPTO TOBILLO Y PIE
T250|QUEMADURA DEL TOBILLO Y DEL PIE, GRADO NO ESPECIFICADO
T251|QUEMADURA DEL TOBILLO Y DEL PIE, DE PRIMER GRADO
T252|QUEMADURA DEL TOBILLO Y DEL PIE, DE SEGUNDO GRADO
T253|QUEMADURA DEL TOBILLO Y DEL PIE, DE TERCER GRADO
T254|CORROSION DEL TOBILLO Y DEL PIE, GRADO NO ESPECIFICADO
T255|CORROSION DEL TOBILLO Y DEL PIE, DE PRIMER GRADO
T256|CORROSION DEL TOBILLO Y DEL PIE, DE SEGUNDO GRADO
T257|CORROSION DEL TOBILLO Y DEL PIE, DE TERCER GRADO
T260|QUEMADURA DEL PARPADO Y AREA PERIOCULAR
T261|QUEMADURA DE LA CORNEA Y SACO CONJUNTIVAL
T262|QUEMADURA CON RUPTURA Y DESTRUCCION RESULTANTES DEL GLOBO OCULAR
T263|QUEMADURA DE OTRAS PARTES DEL OJO Y SUS ANEXOS
T264|QUEMADURA DEL OJO Y ANEXOS, PARTE NO ESPECIFICADA
T265|CORROSION DEL PARPADO Y AREA PERIOCULAR
T266|CORROSION DE LA CORNEA Y SACO CONJUNTIVAL
T267|CORROSION CON RUPTURA Y DESTRUCCION RESULTANTES DEL GLOBO OCULAR
T268|CORROSION DE OTRAS PARTES DEL OJO Y SUS ANEXOS
T269|CORROSION DEL OJO Y ANEXOS, PARTE NO ESPECIFICADA
T270|QUEMADURA DE LA LARINGE Y LA TRAQUEA
T271|QUEMADURA QUE AFECTA LA LARINGE Y LA TRAQUEA CON EL PULMON
T272|QUEMADURA DE OTRAS PARTES DE LAS VIAS RESPIRATORIAS
T273|QUEMADURA DE LAS VIAS RESPIRATORIAS, PARTE NO ESPECIFICADA
T274|CORROSION DE LA LARINGE Y DE LA TRAQUEA
T275|CORROSION QUE AFECTA LA LARINGE Y LA TRAQUEA CON EL PULMON
T276|CORROSION DE OTRAS PARTES DE LAS VIAS RESPIRATORIAS
T277|CORROSION DE LAS VIAS RESPIRATORIAS, PARTE NO ESPECIFICADA
T280|QUEMADURA DE LA BOCA Y DE LA FARINGE
T281|QUEMADURA DEL ESOFAGO
T282|QUEMADURA DE OTRAS PARTES DEL TUBO DIGESTIVO
T283|QUEMADURA DE ORGANOS GENITOURINARIOS INTERNOS
T284|QUEMADURA DE OTROS ORGANOS INTERNOS Y DE LOS NO ESPECIFICADOS
T285|CORROSION DE LA BOCA Y DE LA FARINGE
T286|CORROSION DEL ESOFAGO
T287|CORROSION DE OTRAS PARTES DEL TUBO DIGESTIVO
T288|CORROSION DE ORGANOS GENITOURINARIOS INTERNOS
T289|CORROSION DE OTROS ORGANOS INTERNOS Y DE LOS NO ESPECIFICADOS
T290|QUEMADURAS DE MULTIPLES REGIONES, GRADO NO ESPECIFICADO
T291|QUEMADURAS DE MULTIPLES REGIONES, MENCIONADAS COMO DE NO MAS DE PRIMER GRADO
T292|QUEMADURAS DE MULTIPLES REGIONES, MENCIONADAS COMO DE NO MAS DE SEGUNDO GRADO
T293|QUEMADURAS DE MULTIPLES REGIONES, CON MENCION AL MENOS DE UNA QUEMADURA DE TERCER GRADO
T294|CORROSIONES DE MULTIPLES REGIONES, GRADO NO ESPECIFICADO
T295|CORROSIONES MULTIPLES, MENCIONADAS COMO DE NO MAS DE PRIMER GRADO
T296|CORROSIONES MULTIPLES, MENCIONADAS COMO DE NO MAS DE SEGUNDO GRADO
T297|CORROSIONES MULTIPLES, CON MENCION AL MENOS DE UNA QUEMADURA DE TERCER GRADO
T300|QUEMADURA DE REGION DEL CUERPO Y GRADO NO ESPECIFICADOS
T301|QUEMADURA DE PRIMER GRADO, REGION DEL CUERPO NO ESPECIFICADA
T302|QUEMADURA DE SEGUNDO GRADO, REGION DEL CUERPO NO ESPECIFICADA
T303|QUEMADURA DE TERCER GRADO, REGION DEL CUERPO NO ESPECIFICADA
T304|CORROSION DE REGION DEL CUERPO Y GRADO NO ESPECIFICADOS
T305|CORROSION DE PRIMER GRADO, REGION DEL CUERPO NO ESPECIFICADA
T306|CORROSION DE SEGUNDO GRADO, REGION DEL CUERPO NO ESPECIFICADA
T307|CORROSION DE TERCER GRADO, REGION DEL CUERPO NO ESPECIFICADA
T310|QUEMADURAS QUE AFECTAN MENOS DEL 10% DE LA SUPERFICIE DEL CUERPO
T311|QUEMADURAS QUE AFECTAN DEL 10% AL 19% DE LA SUPERFICIE DEL CUERPO
T312|QUEMADURAS QUE AFECTAN DEL 20% AL 29% DE LA SUPERFICIE DEL CUERPO
T313|QUEMADURAS QUE AFECTAN DEL 30% AL 39% DE LA SUPERFICIE DEL CUERPO
T314|QUEMADURAS QUE AFECTAN DEL 40% AL 49% DE LA SUPERFICIE DEL CUERPO
T315|QUEMADURAS QUE AFECTAN DEL 50% AL 59% DE LA SUPERFICIE DEL CUERPO
T316|QUEMADURAS QUE AFECTAN DEL 60% AL 69% DE LA SUPERFICIE DEL CUERPO
T317|QUEMADURAS QUE AFECTAN DEL 70% AL 79% DE LA SUPERFICIE DEL CUERPO
T318|QUEMADURAS QUE AFECTAN DEL 80% AL 89% DE LA SUPERFICIE DEL CUERPO
T319|QUEMADURAS QUE AFECTAN DEL 90% O MAS DE LA SUPERFICIE DEL CUERPO
T320|CORROSIONES QUE AFECTAN MENOS DEL 10% DE LA SUPERFICIE DEL CUERPO
T321|CORROSIONES QUE AFECTAN DEL 10% AL 19% DE LA SUPERFICIE DEL CUERPO
T322|CORROSIONES QUE AFECTAN DEL 20% AL 29% DE LA SUPERFICIE DEL CUERPO
T323|CORROSIONES QUE AFECTAN DEL 30% AL 39% DE LA SUPERFICIE DEL CUERPO
T324|CORROSIONES QUE AFECTAN DEL 40% AL 49% DE LA SUPERFICIE DEL CUERPO
T325|CORROSIONES QUE AFECTAN DEL 50% AL 59% DE LA SUPERFICIE DEL CUERPO
T326|CORROSIONES QUE AFECTAN DEL 60% AL 69% DE LA SUPERFICIE DEL CUERPO
T327|CORROSIONES QUE AFECTAN DEL 70% AL 79% DE LA SUPERFICIE DEL CUERPO
T328|CORROSIONES QUE AFECTAN DEL 80% AL 89% DE LA SUPERFICIE DEL CUERPO
T329|CORROSIONES QUE AFECTAN DEL 90% O MAS DE LA SUPERFICIE DEL CUERPO
T330|CONGELAMIENTO SUPERFICIAL DE LA CABEZA
T331|CONGELAMIENTO SUPERFICIAL DEL CUELLO
T332|CONGELAMIENTO SUPERFICIAL DEL TORAX
T333|CONGELAMIENTO SUPERFICIAL DE LA PARED ABDOMINAL, REGION LUMBOSACRA Y PELVIS
T334|CONGELAMIENTO SUPERFICIAL DEL BRAZO
T335|CONGELAMIENTO SUPERFICIAL DE LA MUÑECA Y DE LA MANO
T336|CONGELAMIENTO SUPERFICIAL DE LA CADERA Y DEL MUSLO
T337|CONGELAMIENTO SUPERFICIAL DE LA RODILLA Y DE LA PIERNA
T338|CONGELAMIENTO SUPERFICIAL DEL TOBILLO Y DEL PIE
T339|CONGELAMIENTO SUPERFICIAL DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS
T340|CONGELAMIENTO CON NECROSIS TISULAR DE LA CABEZA
T341|CONGELAMIENTO CON NECROSIS TISULAR DEL CUELLO
T342|CONGELAMIENTO CON NECROSIS TISULAR DEL TORAX
T343|CONGELAMIENTO CON NECROSIS TISULAR DE LA PARED ABDOMINAL, REGION LUMBOSACRA Y PELVIS
T344|CONGELAMIENTO CON NECROSIS TISULAR DEL BRAZO
T345|CONGELAMIENTO CON NECROSIS TISULAR DE LA MUÑECA Y DE LA MANO
T346|CONGELAMIENTO CON NECROSIS TISULAR DE LA CADERA Y DEL MUSLO
T347|CONGELAMIENTO CON NECROSIS TISULAR DE LA RODILLA Y DE LA PIERNA
T348|CONGELAMIENTO CON NECROSIS TISULAR DEL TOBILLO Y DEL PIE
T349|CONGELAMIENTO CON NECROSIS TISULAR DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS
T350|CONGELAMIENTO SUPERFICIAL QUE AFECTA MULTIPLES REGIONES DEL CUERPO
T351|CONGELAMIENTO CON NECROSIS TISULAR QUE AFECTA MULTIPLES REGIONES DEL CUERPO
T352|CONGELAMIENTO NO ESPECIFICADO DE LA CABEZA Y DEL CUELLO
T353|CONGELAMIENTO NO ESPECIFICADO DEL TORAX, DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS
T354|CONGELAMIENTO NO ESPECIFICADO DEL MIEMBRO SUPERIOR
T355|CONGELAMIENTO NO ESPECIFICADO DEL MIEMBRO INFERIOR
T356|CONGELAMIENTO NO ESPECIFICADO QUE AFECTA MULTIPLES REGIONES DEL CUERPO
T357|CONGELAMIENTO NO ESPECIFICADO, DE SITIO NO ESPECIFICADO
T360|ENVENENAMIENTO POR ANTIBIOTICOS SISTEMICOS: PENICILINAS
T361|ENVENENAMIENTO POR ANTIBIOTICOS SISTEMICOS: CEFALOSPORINAS Y OTROS ANTIBIOTICOS BETA-LACTAMICOS
T362|ENVENENAMIENTO POR ANTIBIOTICOS SISTEMICOS: GRUPO DEL CLORAMFENICOL
T363|ENVENENAMIENTO POR ANTIBIOTICOS SISTEMICOS: MACROLIDOS
T364|ENVENENAMIENTO POR ANTIBIOTICOS SISTEMICOS: TETRACICLINAS
T365|ENVENENAMIENTO POR ANTIBIOTICOS SISTEMICOS: AMINOGLUCOSIDOS
T366|ENVENENAMIENTO POR ANTIBIOTICOS SISTEMICOS: RIFAMICINAS
T367|ENVENENAMIENTO POR ANTIBIOTICOS SISTEMICOS: ANTIBIOTICOS ANTIMICOTICOS USADOS SISTEMICAMENTE
T368|ENVENENAMIENTO POR ANTIBIOTICOS SISTEMICOS: OTROS ANTIBIOTICOS SISTEMICOS
T369|ENVENENAMIENTO POR ANTIBIOTICOS SISTEMICOS: ANTIBIOTICOS SISTEMICOS, NO ESPECIFICADOS
T370|ENVENENAMIENTO POR OTROS ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS: SULFONAMIDAS
T371|ENVENENAMIENTO POR OTROS ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS: DROGAS ANTIMICOBACTERIANAS
T372|ENVENENAMIENTO POR OTROS ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS: ANTIPALUDICOS Y DROGAS DE ACCION CONTRA OTROS PROTOZOARIOS SANGUINEOS
T373|ENVENENAMIENTO POR OTROS ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS: OTRAS DROGAS ANTIPROTOZOARIAS
T374|ENVENENAMIENTO POR OTROS ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS: ANTIHELMINTICOS
T375|ENVENENAMIENTO POR OTROS ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS: DROGAS ANTIVIRALES
T378|ENVENENAMIENTO POR OTROS ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS: OTROS ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS ESPECIFICADOS
T379|ENVENENAMIENTO POR OTROS ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS: OTROS ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS, NO ESPECIFICADOS
T380|ENVENENAMIENTO POR HORMONAS Y SUS SUSTITUTOS Y ANTAGONISTAS SINTETICOS, NO CLASIFICADOS EN OTRA PARTE: GLUCOCORTICOIDES Y ANALOGOS SINTETICOS
T381|ENVENENAMIENTO POR HORMONAS Y SUS SUSTITUTOS Y ANTAGONISTAS SINTETICOS, NO CLASIFICADOS EN OTRA PARTE: HORMONAS TIROIDEAS Y SUSTITUTOS
T382|ENVENENAMIENTO POR HORMONAS Y SUS SUSTITUTOS Y ANTAGONISTAS SINTETICOS, NO CLASIFICADOS EN OTRA PARTE: DROGAS ANTITIROIDEAS
T383|ENVENENAMIENTO POR HORMONAS Y SUS SUSTITUTOS Y ANTAGONISTAS SINTETICOS, NO CLASIFICADOS EN OTRA PARTE: INSULINA Y DROGAS HIPOGLUCEMIANTES ORALES [ANTIDIABETICAS]
T384|ENVENENAMIENTO POR HORMONAS Y SUS SUSTITUTOS Y ANTAGONISTAS SINTETICOS, NO CLASIFICADOS EN OTRA PARTE: ANTICONCEPTIVOS ORALES
T385|ENVENENAMIENTO POR HORMONAS Y SUS SUSTITUTOS Y ANTAGONISTAS SINTETICOS, NO CLASIFICADOS EN OTRA PARTE: OTROS ESTROGENOS Y PROGESTOGENOS
T386|ENVENENAMIENTO POR HORMONAS Y SUS SUSTITUTOS Y ANTAGONISTAS SINTETICOS, NO CLASIFICADOS EN OTRA PARTE: ANTIGONADOTROFINAS, ANTIESTROGENOS Y ANTIANDROGENOS, NO CLASIFICADOS EN OTRA PARTE
T387|ENVENENAMIENTO POR HORMONAS Y SUS SUSTITUTOS Y ANTAGONISTAS SINTETICOS, NO CLASIFICADOS EN OTRA PARTE: ANDROGENOS Y SUS CONGENERES ANABOLICOS
T388|ENVENENAMIENTO POR HORMONAS Y SUS SUSTITUTOS Y ANTAGONISTAS SINTETICOS, NO CLASIFICADOS EN OTRA PARTE: OTRAS HORMONAS Y SUSTITUTOS SINTETICOS Y LOS NO ESPECIFICADOS
